S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.88,45.5052490,-73.5796127,00,09,04,09,E
S,-1.28,0.12,253.76,280.00,-840.00,-560.00,1004.85,45.5052567,-73.5796127,00,10,31,72,E
S,-1.34,0.12,253.76,280.00,-840.00,-560.00,1004.83,45.5052567,-73.5796127,00,10,33,172,E
S,-1.34,0.12,253.70,280.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,10,34,17,E
S,-1.34,0.12,253.70,350.00,-840.00,-560.00,1004.86,45.5052567,-73.5796127,00,10,36,118,E
S,-1.28,0.12,253.70,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796127,00,10,38,219,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.83,45.5052567,-73.5796127,00,10,39,63,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796127,00,10,41,164,E
S,-1.34,0.12,253.64,280.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,10,42,09,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.86,45.5052567,-73.5796127,00,10,44,109,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.86,45.5052567,-73.5796127,00,10,46,210,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.86,45.5052567,-73.5796127,00,10,47,55,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796127,00,10,49,156,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796127,00,10,50,00,E
S,-1.28,0.12,253.70,350.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,10,52,101,E
S,-1.28,0.12,253.70,280.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,10,54,202,E
S,-1.28,0.12,253.70,280.00,-840.00,-560.00,1004.85,45.5052567,-73.5796127,00,10,55,46,E
S,-1.34,0.12,253.64,350.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,10,57,147,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796127,00,10,59,248,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.86,45.5052567,-73.5796127,00,11,00,92,E
S,-1.28,0.12,253.70,350.00,-840.00,-560.00,1004.84,45.5052567,-73.5796127,00,11,02,193,E
S,-1.28,0.12,253.76,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,03,38,E
S,-1.28,0.12,253.76,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,05,139,E
S,-1.28,0.12,253.76,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,07,239,E
S,-1.28,0.12,253.76,280.00,-840.00,-560.00,1004.85,45.5052567,-73.5796204,00,11,08,84,E
S,-1.34,0.12,253.64,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796204,00,11,10,185,E
S,-1.34,0.12,253.64,280.00,-840.00,-560.00,1004.83,45.5052567,-73.5796204,00,11,11,29,E
S,-1.28,0.12,253.70,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,13,130,E
S,-1.28,0.12,253.70,350.00,-840.00,-560.00,1004.83,45.5052567,-73.5796204,00,11,15,231,E
S,-1.28,0.12,253.64,350.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,16,75,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796204,00,11,18,176,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.82,45.5052567,-73.5796204,00,11,19,21,E
S,-1.28,0.12,253.52,350.00,-840.00,-560.00,1004.81,45.5052567,-73.5796204,00,11,21,122,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.84,45.5052567,-73.5796204,00,11,23,222,E
S,-1.28,0.12,253.64,280.00,-840.00,-560.00,1004.81,45.5052567,-73.5796204,00,11,24,67,E
