S,13.79,6.04,252.54,1960.00,-350.00,0.00,1004.40,45.5052910,-73.5796585,00,04,54,01,E
S,-11.22,17.45,251.87,-280.00,-630.00,-840.00,1004.35,45.5052910,-73.5796661,00,05,05,180,E
S,-10.37,18.85,251.99,-210.00,-910.00,-700.00,1004.36,45.5052910,-73.5796661,00,05,07,223,E
S,-9.64,19.09,251.93,1750.00,-1820.00,-980.00,1004.36,45.5052910,-73.5796661,00,05,08,69,E
S,-10.13,19.34,251.75,280.00,-350.00,-630.00,1004.36,45.5052910,-73.5796661,00,05,10,112,E
S,-10.86,16.59,251.69,420.00,-1190.00,-490.00,1004.33,45.5052834,-73.5796661,00,05,12,214,E
S,-10.31,16.17,252.05,-140.00,-1050.00,-1400.00,1004.36,45.5052834,-73.5796661,00,05,13,01,E
S,-10.86,15.01,252.91,1680.00,1960.00,210.00,1004.37,45.5052834,-73.5796661,00,05,15,102,E
S,-3.78,9.64,243.33,25690.00,-2380.00,-20650.00,1004.28,45.5052834,-73.5796661,00,05,17,145,E
S,-13.91,14.52,250.22,13160.00,1470.00,-91560.00,1004.30,45.5052719,-73.5796738,00,05,19,247,E
S,-21.78,1.04,252.85,-15820.00,-3920.00,-73500.00,1004.31,45.5052719,-73.5796738,00,05,20,34,E
S,-9.64,-5.73,252.72,-22680.00,33740.00,-17150.00,1004.24,45.5052719,-73.5796738,00,05,22,136,E
S,-22.51,16.41,253.94,7560.00,-4830.00,-23380.00,1004.27,45.5052567,-73.5797348,00,05,25,83,E
S,-26.72,17.51,249.37,-17150.00,-4480.00,-81760.00,1004.26,45.5052490,-73.5797806,00,05,27,185,E
S,-30.62,23.18,251.50,-8540.00,39340.00,44240.00,1004.25,45.5052490,-73.5797806,00,05,28,31,E
S,-49.59,27.08,241.26,-20230.00,-19040.00,-20020.00,1004.27,45.5052490,-73.5797806,00,05,30,132,E
S,-51.24,49.53,245.46,14490.00,37660.00,47110.00,1004.27,45.5052490,-73.5797806,00,05,33,80,E
S,-48.01,53.56,237.35,-28560.00,2310.00,36470.00,1004.30,45.5052338,-73.5798874,00,05,35,181,E
S,-57.22,50.51,236.62,2940.00,-22540.00,-23660.00,1004.25,45.5052338,-73.5798874,00,05,38,129,E
S,-42.64,43.13,239.85,-11620.00,7070.00,17150.00,1004.28,45.5052071,-73.5799484,00,05,41,76,E
S,-44.16,34.34,247.96,12390.00,-8540.00,-19320.00,1004.27,45.5052261,-73.5799713,00,05,43,178,E
S,-42.52,33.61,244.31,-9100.00,-30870.00,2030.00,1004.31,45.5052261,-73.5799713,00,05,44,24,E
S,-42.21,42.82,245.53,2800.00,38430.00,13230.00,1004.29,45.5052261,-73.5799713,00,05,46,125,E
S,-52.15,47.40,238.27,-5950.00,-21420.00,-15610.00,1004.27,45.5052261,-73.5799713,00,05,49,73,E
S,-44.47,57.22,242.78,4760.00,28350.00,14140.00,1004.25,45.5052643,-73.5800781,00,05,51,175,E
S,-46.97,60.51,240.71,-11200.00,-26320.00,-3150.00,1004.25,45.5052643,-73.5800781,00,05,52,20,E
S,-49.84,55.33,236.68,9730.00,-8050.00,-19250.00,1004.25,45.5052643,-73.5800781,00,05,54,122,E
S,-44.90,57.10,236.13,-2450.00,13510.00,17640.00,1004.26,45.5052643,-73.5800781,00,05,57,70,E
S,-44.53,59.54,245.77,16170.00,12740.00,-27790.00,1004.23,45.5053062,-73.5801849,00,05,59,172,E
S,-47.21,53.13,241.74,17010.00,-70.00,-21840.00,1004.24,45.5053062,-73.5801849,00,06,05,67,E
S,-27.39,54.78,246.26,-14700.00,11830.00,-51800.00,1004.27,45.5053482,-73.5802917,00,06,12,219,E
S,-24.70,26.60,244.24,-37450.00,-48930.00,-48650.00,1004.28,45.5054283,-73.5804672,00,06,18,114,E
S,-27.33,18.79,245.40,-2310.00,-11690.00,-34720.00,1004.23,45.5854283,-73.5804672,00,06,21,62,E
S,-25.56,13.30,245.28,3150.00,-22820.00,1120.00,1004.21,45.5054855,-73.5806580,00,06,29,60,E
S,-33.92,22.63,252.66,9100.00,3150.00,-19670.00,1004.28,45.5055923,-73.5806732,00,06,32,07,E
S,-33.73,19.76,243.63,-6510.00,-21280.00,-31360.00,1004.23,45.5055923,-73.5806732,00,06,34,109,E
S,-36.30,25.74,251.56,18900.00,-3990.00,-20510.00,1004.26,45.5055923,-73.5806732,00,06,37,57,E
S,-34.04,24.28,243.09,-70.00,-28910.00,-35630.00,1004.24,45.5056877,-73.5806046,00,06,39,159,E
S,-49.84,21.47,250.59,34300.00,5460.00,-31850.00,1004.24,45.5056877,-73.5806046,00,06,42,107,E
S,-23.55,8.85,246.81,-12880.00,-38220.00,-8680.00,1004.23,45.5057449,-73.5805511,00,06,48,03,E
