S,1.10,-128.59,1004.85,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,10,E
S,1.10,-128.59,1004.85,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,06,11,E
S,0.98,-128.59,1004.79,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,12,E
S,1.04,-128.65,1004.79,140.00,-490.00,70.00,1005.21,45.4583817,-73.4328308,00,06,13,E
S,0.98,-128.59,1004.79,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,14,E
S,0.98,-128.71,1004.85,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,16,E
S,0.98,-128.71,1004.79,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,17,E
S,1.04,-128.71,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,18,E
S,0.92,-128.71,1004.91,70.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,06,19,E
S,0.61,-128.59,1004.85,210.00,-490.00,210.00,1005.25,45.4583817,-73.4328308,00,06,20,E
S,-0.18,-129.20,1004.79,210.00,-1330.00,7840.00,1005.23,45.4583817,-73.4328308,00,06,21,E
S,2.26,-126.94,1005.04,560.00,-350.00,-770.00,1005.24,45.4583817,-73.4328308,00,06,22,E
S,0.06,-130.11,1004.73,-210.00,-210.00,-2310.00,1005.24,45.4583817,-73.4328308,00,06,24,E
S,0.37,-132.74,1004.43,140.00,-980.00,4130.00,1005.27,45.4583817,-73.4328308,00,06,25,E
S,1.10,-129.20,1004.79,0.00,210.00,-6020.00,1005.24,45.4583817,-73.4328308,00,06,26,E
S,1.22,-128.65,1004.91,140.00,-490.00,70.00,1005.22,45.4583817,-73.4328308,00,06,27,E
S,1.04,-128.40,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,28,E
S,0.98,-128.28,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,06,29,E
S,1.04,-128.22,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,30,E
S,0.98,-128.16,1004.91,140.00,-490.00,0.00,1005.22,45.4583817,-73.4328308,00,06,32,E
S,0.98,-128.10,1004.91,140.00,-490.00,0.00,1005.23,45.4583817,-73.4328308,00,06,33,E
S,0.98,-128.04,1005.04,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,34,E
S,0.98,-128.04,1005.04,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,35,E
S,0.98,-128.10,1005.10,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,06,36,E
S,1.10,-128.04,1005.04,140.00,-490.00,0.00,1005.24,45.4583817,-73.4328308,00,06,37,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,38,E
S,1.10,-128.04,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,06,40,E
S,1.10,-128.10,1004.85,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,06,41,E
S,1.10,-128.10,1004.91,140.00,-490.00,0.00,1005.25,45.4583817,-73.4328308,00,06,42,E
S,1.04,-128.04,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,43,E
S,1.10,-128.04,1004.79,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,06,44,E
S,1.10,-128.10,1004.79,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,45,E
S,1.10,-127.98,1004.85,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,46,E
S,1.10,-127.98,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,47,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,06,48,E
S,1.04,-127.98,1004.91,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,49,E
S,1.04,-128.10,1004.91,140.00,-490.00,70.00,1005.23,45.4583817,-73.4328308,00,06,50,E
S,1.10,-127.98,1004.91,140.00,-490.00,0.00,1005.23,45.4583817,-73.4328308,00,06,51,E
S,1.10,-128.04,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,52,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.23,45.4583817,-73.4328308,00,06,53,E
S,1.10,-127.98,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,54,E
S,1.04,-128.10,1004.91,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,56,E
S,1.04,-127.98,1004.98,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,06,56,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.21,45.4583817,-73.4328308,00,06,57,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,58,E
S,1.04,-128.04,1004.91,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,06,59,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,00,E
S,1.10,-127.92,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,01,E
S,1.16,-127.98,1004.79,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,02,E
S,1.16,-127.98,1004.85,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,02,E
S,1.10,-128.04,1004.85,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,04,E
S,1.10,-128.04,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,05,E
S,1.04,-128.04,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,06,E
S,1.04,-127.98,1004.79,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,07,E
S,1.04,-128.04,1004.91,210.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,08,E
S,1.04,-128.04,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,09,E
S,1.04,-128.10,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,10,E
S,1.04,-128.10,1004.98,140.00,-490.00,0.00,1005.24,45.4583817,-73.4328308,00,07,12,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,12,E
S,1.10,-128.22,1005.04,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,13,E
S,1.10,-128.16,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,14,E
S,1.04,-128.22,1004.98,140.00,-420.00,70.00,1005.27,45.4583817,-73.4328308,00,07,15,E
