S,9.33,-29.77,251.26,210.00,-770.00,-420.00,1004.15,0.0000000,0.0000000,00,00,31,88,E
S,9.39,-21.23,252.05,210.00,-770.00,-420.00,1004.24,0.0000000,0.0000000,00,00,43,241,E
S,9.39,-21.05,252.11,210.00,-770.00,-420.00,1004.23,0.0000000,0.0000000,00,00,44,88,E
S,9.39,-20.80,252.17,210.00,-770.00,-420.00,1004.22,0.0000000,0.0000000,00,00,46,74,E
S,9.39,-20.56,252.17,280.00,-770.00,-420.00,1004.28,45.5052567,-73.5796356,00,00,50,164,E
S,9.39,-20.43,252.17,210.00,-770.00,-420.00,1004.27,45.5052567,-73.5796356,00,00,52,208,E
S,9.39,-20.13,252.30,280.00,-770.00,-350.00,1004.29,45.5052567,-73.5796356,00,00,53,55,E
S,9.39,-19.64,252.30,280.00,-770.00,-420.00,1004.31,45.5052567,-73.5796356,00,00,55,100,E
S,9.39,-19.40,252.36,210.00,-770.00,-420.00,1004.32,45.5052567,-73.5796356,00,00,57,203,E
S,9.39,-19.15,252.36,210.00,-770.00,-420.00,1004.32,45.5052567,-73.5796356,00,00,59,248,E
S,9.39,-18.91,252.42,280.00,-770.00,-420.00,1004.30,45.5052643,-73.5796356,00,01,00,95,E
S,9.39,-18.60,252.42,280.00,-770.00,-420.00,1004.32,45.5052643,-73.5796356,00,01,02,139,E
S,9.39,-18.42,252.42,280.00,-770.00,-420.00,1004.32,45.5052643,-73.5796356,00,01,04,242,E
S,9.39,-18.00,252.48,210.00,-770.00,-490.00,1004.34,45.5052643,-73.5796356,00,01,05,30,E
S,9.39,-17.69,252.48,280.00,-770.00,-420.00,1004.33,45.5052643,-73.5796356,00,01,07,133,E
S,9.39,-12.44,252.66,420.00,-770.00,420.00,1004.32,45.5052643,-73.5796356,00,01,09,178,E
S,16.84,0.00,251.93,140.00,-770.00,-490.00,1004.38,45.5052643,-73.5796280,00,01,10,25,E
S,32.15,13.30,250.10,210.00,-770.00,-490.00,1004.37,45.5052643,-73.5796280,00,01,12,69,E
S,35.81,16.41,249.67,210.00,-770.00,-490.00,1004.39,45.5052643,-73.5796280,00,01,14,172,E
S,37.09,17.51,249.61,210.00,-770.00,-490.00,1004.38,45.5052643,-73.5796280,00,01,16,216,E
S,35.38,5.61,250.34,210.00,18060.00,0.00,1004.41,45.5052643,-73.5796280,00,01,17,63,E
S,-2.44,-21.05,264.56,19810.00,-12950.00,11270.00,1004.43,45.5052643,-73.5796280,00,01,19,107,E
S,8.48,19.46,245.71,-12670.00,-21210.00,-3780.00,1004.36,45.5052643,-73.5796356,00,01,21,210,E
S,33.92,36.17,247.54,11340.00,-7420.00,-7560.00,1004.30,45.5052643,-73.5796356,00,01,23,254,E
S,0.24,5.25,251.26,-4200.00,24360.00,28630.00,1004.32,45.5052567,-73.5796661,00,01,24,101,E
S,23.49,4.88,249.86,-21000.00,-50610.00,-68390.00,1004.31,45.5052567,-73.5796661,00,01,26,145,E
S,61.12,6.16,241.68,-13440.00,-2240.00,-27440.00,1004.37,45.5052643,-73.5796890,00,01,28,248,E
S,65.82,-3.05,244.00,-560.00,840.00,-8190.00,1004.38,45.5052567,-73.5796814,00,01,31,138,E
S,63.38,-5.92,249.12,-5460.00,6020.00,25410.00,1004.37,45.5052567,-73.5796814,00,01,33,183,E
S,60.63,-3.90,242.72,12040.00,-2520.00,-6440.00,1004.37,45.5052643,-73.5796814,00,01,34,29,E
S,26.96,-8.78,250.22,1260.00,-420.00,420.00,1004.38,45.5052643,-73.5796814,00,01,36,73,E
S,23.79,-10.37,250.22,9380.00,-1400.00,2730.00,1004.38,45.5052643,-73.5796890,00,01,38,176,E
S,4.27,-17.81,256.57,560.00,-12110.00,82250.00,1004.40,45.5052643,-73.5796890,00,01,40,220,E
S,6.04,-19.52,250.59,-12740.00,-18200.00,56980.00,1004.41,45.5052643,-73.5796890,00,01,41,67,E
S,-11.10,-31.17,251.44,-17640.00,-5460.00,-73360.00,1004.38,45.5052643,-73.5796890,00,01,43,111,E
S,-5.98,-30.44,251.01,-24430.00,-5950.00,23870.00,1004.42,45.5052643,-73.5796890,00,01,45,213,E
S,-18.00,-28.85,248.21,7700.00,-32830.00,-5810.00,1004.41,45.5052643,-73.5796890,00,01,46,01,E
S,0.24,2.13,251.50,-15050.00,-70.00,48230.00,1004.38,45.5052261,-73.5798111,00,01,48,104,E
S,12.75,0.06,253.39,-210.00,-10010.00,-21770.00,1004.38,45.5052261,-73.5798111,00,01,50,148,E
S,12.93,4.88,250.89,1540.00,20370.00,-26460.00,1004.38,45.5052261,-73.5798111,00,01,52,251,E
S,-8.48,-4.88,250.71,-64750.00,-4480.00,43190.00,1004.41,45.5052261,-73.5798111,00,01,53,39,E
S,-20.80,-11.04,248.45,-24850.00,-16800.00,37030.00,1004.45,45.5052261,-73.5798111,00,01,55,141,E
S,-15.19,-13.48,249.61,-4550.00,-16100.00,-61810.00,1004.41,45.5052261,-73.5798111,00,01,57,185,E
S,-15.74,-3.60,254.68,2030.00,-7700.00,8680.00,1004.40,45.5052261,-73.5798111,00,01,58,32,E
S,-22.20,-3.36,251.01,20580.00,21560.00,-7630.00,1004.45,45.5052261,-73.5798111,00,02,00,76,E
S,-30.19,-14.21,246.32,8330.00,-4900.00,-4830.00,1004.46,45.5052261,-73.5798111,00,02,02,178,E
S,-25.93,-12.38,247.48,10010.00,2310.00,16100.00,1004.48,45.5052261,-73.5798111,00,02,04,222,E
