S,-1.28,0.18,253.52,280.00,-840.00,-560.00,1004.87,45.5052567,-73.5796204,00,07,06,232,E
S,-1.34,0.12,253.64,280.00,-840.00,-560.00,1004.87,45.5052490,-73.5796127,00,08,44,236,E
S,-1.34,0.12,253.58,280.00,-840.00,-560.00,1004.90,45.5052490,-73.5796127,00,08,45,81,E
S,-1.34,0.12,253.58,280.00,-840.00,-560.00,1004.88,45.5052490,-73.5796127,00,08,47,181,E
S,-1.34,0.12,253.58,280.00,-840.00,-560.00,1004.89,45.5052490,-73.5796127,00,08,48,26,E
S,-1.34,0.12,253.58,280.00,-840.00,-560.00,1004.90,45.5052490,-73.5796127,00,08,50,127,E
S,-1.34,0.12,253.58,350.00,-840.00,-560.00,1004.89,45.5052490,-73.5796127,00,08,52,227,E
S,-1.34,0.12,253.52,280.00,-840.00,-560.00,1004.89,45.5052490,-73.5796127,00,08,53,72,E
S,-1.34,0.12,253.58,280.00,-840.00,-560.00,1004.88,45.5052490,-73.5796127,00,08,55,173,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.91,45.5052490,-73.5796127,00,08,56,17,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.88,45.5052490,-73.5796127,00,08,58,118,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.84,45.5052414,-73.5796127,00,09,00,219,E
S,-1.28,0.12,253.58,280.00,-840.00,-560.00,1004.88,45.5052414,-73.5796127,00,09,01,63,E
S,-1.28,0.12,253.64,350.00,-840.00,-560.00,1004.85,45.5052490,-73.5796127,00,09,03,164,E
