777.384	32.942702	-106.91516
781.378	32.942702	-106.91516
785.388	32.942703	-106.91516
789.402	32.942703	-106.91516
793.417	32.942704	-106.91517
797.43	32.942705	-106.91517
801.431	32.942706	-106.91517
805.439	32.942706	-106.91517
809.447	32.942707	-106.91517
813.463	32.942708	-106.91517
817.481	32.94271	-106.91517
821.481	32.942712	-106.91517
825.49	32.942714	-106.91518
829.503	32.942714	-106.91518
833.514	32.942715	-106.91518
837.529	32.942716	-106.91518
841.531	32.942717	-106.91518
845.537	32.942717	-106.91517
849.547	32.942718	-106.91517
853.56	32.942717	-106.91517
857.573	32.942717	-106.91517
861.589	32.942717	-106.91517
865.593	32.942716	-106.91517
869.6	32.942715	-106.91517
873.619	32.942714	-106.91517
877.63	32.942714	-106.91517
881.635	32.942715	-106.91517
885.657	32.942715	-106.91517
889.666	32.942714	-106.91517
893.678	32.942712	-106.91517
897.686	32.942711	-106.91517
901.694	32.94271	-106.91516
905.704	32.942709	-106.91516
909.714	32.94271	-106.91515
913.733	32.942711	-106.91515
917.737	32.942714	-106.91514
921.756	32.942716	-106.91514
925.762	32.942718	-106.91514
929.765	32.942718	-106.91513
933.783	32.942718	-106.91514
937.798	32.942718	-106.91514
941.812	32.942718	-106.91514
945.817	32.942718	-106.91514
949.826	32.942723	-106.91513
953.84	32.942722	-106.91513
957.854	32.942721	-106.91514
961.854	32.94272	-106.91514
965.868	32.942719	-106.91515
969.867	32.942718	-106.91515
973.881	32.942715	-106.91516
977.896	32.942712	-106.91517
981.91	32.94271	-106.91517
985.912	32.942711	-106.91518
989.929	32.942714	-106.91518
993.946	32.942717	-106.91518
997.956	32.942717	-106.91518
1001.95	32.942717	-106.91518
1005.96	32.942718	-106.91518
1009.97	32.942718	-106.91518
1013.99	32.942717	-106.91518
1018	32.942718	-106.91517
1022.01	32.942718	-106.91517
1026.02	32.942719	-106.91517
1030.04	32.942718	-106.91517
1034.05	32.942718	-106.91517
1038.06	32.942719	-106.91517
1042.07	32.942718	-106.91517
1046.07	32.942718	-106.91516
1050.09	32.942717	-106.91516
1054.1	32.942716	-106.91516
1058.12	32.942715	-106.91516
1062.13	32.942714	-106.91516
1066.14	32.942715	-106.91516
1070.14	32.942715	-106.91516
1074.16	32.942714	-106.91516
1078.17	32.942715	-106.91516
1082.18	32.942716	-106.91516
1086.18	32.942717	-106.91516
1090.2	32.942718	-106.91516
1094.22	32.942719	-106.91516
1098.22	32.942718	-106.91515
1102.24	32.942719	-106.91515
1106.24	32.942718	-106.91515
1110.25	32.942718	-106.91515
1114.26	32.942717	-106.91515
1118.27	32.942717	-106.91515
1122.28	32.942717	-106.91515
1126.28	32.942716	-106.91515
1130.3	32.942714	-106.91515
1134.31	32.942713	-106.91516
1138.32	32.942711	-106.91516
1142.33	32.94271	-106.91516
1146.34	32.94271	-106.91516
1150.35	32.942711	-106.91516
1153.96	32.942711	-106.91516
1154.16	32.942711	-106.91516
1154.36	32.942711	-106.91516
1154.56	32.942709	-106.91516
1154.76	32.942701	-106.91516
1154.97	32.942686	-106.91518
1155.16	32.942661	-106.9152
1155.36	32.942638	-106.91522
1155.57	32.942626	-106.91523
1155.77	32.942627	-106.91525
1155.97	32.94264	-106.91526
1156.17	32.942655	-106.91527
1156.37	32.942639	-106.9153
1156.57	32.94259	-106.91533
1156.77	32.94252	-106.91537
1156.97	32.942434	-106.91541
1157.17	32.942344	-106.91545
1157.37	32.942248	-106.9155
1157.56	32.942146	-106.91555
1157.76	32.942038	-106.9156
1157.96	32.941923	-106.91565
1158.17	32.941806	-106.9157
1158.37	32.941689	-106.91576
1158.57	32.941562	-106.91582
1158.77	32.941424	-106.91589
1158.97	32.941279	-106.91596
1159.16	32.941133	-106.91603
1159.37	32.940984	-106.91611
1159.56	32.940839	-106.91618
1159.77	32.940694	-106.91626
1159.97	32.940688	-106.91626
1160.17	32.940568	-106.91633
1160.37	32.940444	-106.9164
1160.57	32.940313	-106.91647
1160.77	32.940168	-106.91655
1160.97	32.940031	-106.91662
1161.17	32.939892	-106.9167
1161.37	32.940292	-106.9164
1161.57	32.940558	-106.9162
1161.78	32.940637	-106.91615
1161.97	32.940766	-106.91607
1162.18	32.940953	-106.91597
1167.19	32.947038	-106.9116
1167.39	32.947099	-106.91143
1167.59	32.947154	-106.91135
1167.79	32.947221	-106.91127
1167.99	32.947301	-106.91118
1168.2	32.947393	-106.91108
1168.39	32.947522	-106.91093
1168.6	32.94768	-106.91074
1168.79	32.947799	-106.9106
1169	32.947917	-106.91046
1169.19	32.948032	-106.91033
1169.4	32.948155	-106.91018
1169.6	32.948311	-106.91
1169.8	32.948482	-106.90979
1170	32.948631	-106.90962
1170.2	32.948764	-106.90947
1170.4	32.948898	-106.90931
1170.6	32.949021	-106.90918
1170.8	32.94914	-106.90906
1171	32.949255	-106.90894
1171.2	32.949364	-106.90883
1171.4	32.949474	-106.90873
1171.6	32.94957	-106.90865
1171.81	32.949775	-106.90839
1172.01	32.949899	-106.90825
1172.21	32.949997	-106.90815
1172.4	32.950079	-106.90807
1172.6	32.95016	-106.90799
1172.8	32.950241	-106.90791
1173.02	32.950321	-106.90783
1173.21	32.950401	-106.90776
1173.4	32.950479	-106.90768
1173.62	32.950557	-106.9076
1173.81	32.950634	-106.90753
1174.01	32.95071	-106.90746
1174.21	32.950786	-106.90738
1174.42	32.950861	-106.90731
1174.62	32.950936	-106.90724
1174.81	32.95101	-106.90716
1175.01	32.951083	-106.90709
1175.21	32.951158	-106.90702
1175.42	32.951232	-106.90695
1175.62	32.951306	-106.90687
1175.82	32.95138	-106.9068
1176.01	32.951455	-106.90673
1176.21	32.951529	-106.90666
1176.42	32.951604	-106.90659
1176.61	32.951679	-106.90651
1176.82	32.951752	-106.90644
1177.02	32.951825	-106.90637
1177.21	32.951897	-106.9063
1177.41	32.951968	-106.90623
1177.62	32.952038	-106.90617
1177.82	32.952108	-106.90609
1178.02	32.952178	-106.90602
1178.22	32.952246	-106.90595
1178.42	32.952313	-106.90588
1178.62	32.952383	-106.9058
1178.82	32.952454	-106.90573
1179.02	32.952526	-106.90566
1179.22	32.952599	-106.90559
1179.42	32.952676	-106.90551
1179.62	32.95275	-106.90544
1179.82	32.952825	-106.90536
1180.02	32.952899	-106.90529
1180.22	32.952972	-106.90522
1180.42	32.953045	-106.90515
1180.62	32.953117	-106.90507
1180.82	32.953189	-106.905
1181.02	32.953261	-106.90493
1181.22	32.953333	-106.90486
1181.42	32.953404	-106.90479
1181.61	32.953475	-106.90472
1181.82	32.953545	-106.90465
1182.03	32.953613	-106.90458
1182.22	32.953681	-106.90451
1182.42	32.95375	-106.90445
1182.62	32.953818	-106.90438
1182.82	32.953886	-106.90431
1183.02	32.953954	-106.90424
1183.22	32.954022	-106.90417
1183.42	32.954088	-106.9041
1183.64	32.954154	-106.90403
1183.83	32.95422	-106.90396
1184.03	32.954285	-106.90389
1184.23	32.954348	-106.90383
1184.42	32.954408	-106.90376
1184.63	32.954465	-106.90369
1184.83	32.954519	-106.90364
1185.03	32.954566	-106.90358
1185.23	32.954608	-106.90352
1185.43	32.954645	-106.90347
1185.63	32.954679	-106.90342
1185.82	32.954709	-106.90337
1186.04	32.954734	-106.90333
1186.23	32.954758	-106.90329
1186.43	32.954778	-106.90326
1186.63	32.95479	-106.90322
1186.82	32.954801	-106.90319
1187.03	32.954812	-106.90316
1187.23	32.954819	-106.90313
1187.43	32.954824	-106.9031
1187.63	32.95483	-106.90307
1187.83	32.954837	-106.90304
1188.03	32.95484	-106.90301
1188.23	32.95484	-106.90298
1188.43	32.954842	-106.90296
1188.64	32.954845	-106.90293
1188.83	32.954846	-106.90291
1189.04	32.954842	-106.90288
1189.24	32.954838	-106.90285
1189.44	32.954834	-106.90283
1189.64	32.954828	-106.9028
1189.84	32.954821	-106.90277
1190.04	32.954816	-106.90275
1190.24	32.95481	-106.90273
1190.43	32.954807	-106.9027
1190.64	32.954804	-106.90268
1190.83	32.954797	-106.90265
1191.03	32.954788	-106.90263
1191.24	32.954779	-106.90261
1191.44	32.954771	-106.90258
1191.64	32.954763	-106.90256
1191.84	32.954752	-106.90253
1192.04	32.954741	-106.90251
1192.24	32.954732	-106.90248
1192.44	32.954722	-106.90245
1192.63	32.95471	-106.90243
1192.84	32.954697	-106.9024
1193.04	32.954684	-106.90238
1193.25	32.954674	-106.90236
1193.45	32.954664	-106.90234
1193.64	32.954653	-106.90231
1193.85	32.954641	-106.90228
1194.04	32.954628	-106.90225
1194.25	32.954617	-106.90223
1194.45	32.954606	-106.9022
1194.66	32.954595	-106.90217
1194.85	32.954582	-106.90214
1195.05	32.954569	-106.90212
1195.25	32.954556	-106.90209
1195.45	32.954541	-106.90206
1195.66	32.954527	-106.90203
1195.86	32.954513	-106.902
1196.05	32.954499	-106.90197
1196.26	32.954486	-106.90194
1196.46	32.954473	-106.90191
1196.66	32.95446	-106.90188
1196.85	32.954448	-106.90185
1197.07	32.954434	-106.90182
1197.26	32.95442	-106.90178
1197.46	32.954406	-106.90175
1197.67	32.95439	-106.90172
1197.87	32.954374	-106.90169
1198.07	32.95436	-106.90166
1198.26	32.954346	-106.90163
1198.47	32.954331	-106.9016
1198.67	32.954313	-106.90156
1198.87	32.954296	-106.90154
1199.07	32.954282	-106.90151
1199.26	32.954269	-106.90148
1199.47	32.954256	-106.90144
1199.66	32.95424	-106.90141
1199.87	32.954225	-106.90138
1200.07	32.954212	-106.90135
1200.28	32.954197	-106.90131
1200.47	32.954181	-106.90128
1200.67	32.954163	-106.90125
1200.87	32.954147	-106.90122
1201.07	32.954135	-106.90119
1201.28	32.954121	-106.90116
1201.47	32.954103	-106.90113
1201.68	32.954086	-106.90111
1201.88	32.954073	-106.90108
1202.08	32.95406	-106.90105
1202.27	32.954043	-106.90102
1202.47	32.954025	-106.90099
1202.68	32.954012	-106.90097
1202.88	32.954	-106.90094
1203.07	32.953984	-106.90091
1203.28	32.953965	-106.90088
1203.48	32.953951	-106.90086
1203.68	32.953939	-106.90083
1203.88	32.953922	-106.90081
1204.08	32.953904	-106.90078
1204.28	32.953893	-106.90076
1204.48	32.95388	-106.90073
1204.68	32.953862	-106.90071
1204.88	32.953851	-106.90069
1205.07	32.953842	-106.90067
1205.29	32.953828	-106.90064
1205.49	32.953812	-106.90062
1205.69	32.9538	-106.9006
1205.89	32.953792	-106.90058
1206.09	32.953781	-106.90056
1206.28	32.953766	-106.90053
1206.49	32.953755	-106.90052
1206.69	32.953744	-106.90049
1206.88	32.953733	-106.90047
1207.08	32.953721	-106.90045
1207.29	32.953706	-106.90043
1207.49	32.953691	-106.90041
1207.69	32.953678	-106.9004
1207.89	32.953666	-106.90038
1208.09	32.953653	-106.90036
1208.29	32.953641	-106.90034
1208.49	32.95363	-106.90033
1208.69	32.953618	-106.90031
1208.89	32.953607	-106.9003
1209.1	32.953597	-106.90028
1209.3	32.953587	-106.90027
1209.5	32.953575	-106.90025
1209.69	32.953562	-106.90024
1209.9	32.953549	-106.90022
1210.1	32.953535	-106.90021
1210.29	32.953521	-106.90019
1210.5	32.953508	-106.90018
1210.7	32.953495	-106.90017
1210.9	32.953483	-106.90015
1211.1	32.953469	-106.90014
1211.3	32.953456	-106.90013
1211.51	32.953445	-106.90011
1211.7	32.953433	-106.9001
1211.91	32.953419	-106.90008
1212.1	32.953403	-106.90007
1212.31	32.953386	-106.90005
1212.5	32.953372	-106.90004
1212.7	32.953359	-106.90003
1212.91	32.953345	-106.90001
1213.11	32.953329	-106.9
1213.31	32.953313	-106.89998
1213.51	32.953299	-106.89997
1213.71	32.953286	-106.89996
1213.91	32.953271	-106.89994
1214.11	32.953258	-106.89993
1214.31	32.953246	-106.89992
1214.51	32.953234	-106.8999
1214.71	32.953218	-106.89989
1214.91	32.953201	-106.89988
1215.11	32.953188	-106.89987
1215.31	32.953176	-106.89985
1215.52	32.953165	-106.89984
1215.71	32.953153	-106.89983
1215.91	32.953143	-106.89982
1216.12	32.953131	-106.89981
1216.31	32.953116	-106.8998
1216.51	32.953103	-106.89979
1216.72	32.953092	-106.89979
1216.91	32.953083	-106.89978
1217.12	32.953074	-106.89977
1217.33	32.953063	-106.89976
1217.52	32.953053	-106.89976
1217.72	32.953043	-106.89974
1217.92	32.953029	-106.89973
1218.12	32.953015	-106.89973
1218.32	32.953	-106.89972
1218.52	32.952987	-106.89972
1218.72	32.952976	-106.89972
1218.92	32.952965	-106.89971
1219.12	32.952953	-106.8997
1219.32	32.952937	-106.89969
1219.52	32.952921	-106.89969
1219.73	32.952907	-106.89968
1219.93	32.952895	-106.89968
1220.13	32.952882	-106.89967
1220.32	32.95287	-106.89967
1220.53	32.95286	-106.89966
1220.73	32.952847	-106.89965
1220.93	32.952832	-106.89964
1221.13	32.952816	-106.89963
1221.33	32.952803	-106.89963
1221.53	32.952791	-106.89962
1221.73	32.952781	-106.89961
1221.93	32.952768	-106.8996
1222.13	32.952753	-106.89959
1222.34	32.952739	-106.89958
1222.53	32.952727	-106.89958
1222.74	32.952717	-106.89957
1222.94	32.952706	-106.89956
1223.13	32.952696	-106.89955
1223.34	32.952683	-106.89954
1223.54	32.952671	-106.89953
1223.74	32.95266	-106.89953
1223.94	32.952651	-106.89952
1224.13	32.952642	-106.89952
1224.34	32.952631	-106.89951
1224.54	32.952619	-106.8995
1224.73	32.952606	-106.8995
1224.95	32.952594	-106.89949
1225.14	32.952583	-106.89948
1225.34	32.952574	-106.89948
1225.54	32.952567	-106.89947
1225.74	32.952561	-106.89946
1225.94	32.952553	-106.89946
1226.15	32.952545	-106.89945
1226.35	32.952537	-106.89944
1226.54	32.952528	-106.89943
1226.75	32.952517	-106.89943
1226.95	32.952504	-106.89942
1227.15	32.95249	-106.89942
1227.34	32.952475	-106.89941
1227.55	32.952461	-106.89941
1227.75	32.952447	-106.8994
1227.95	32.952434	-106.8994
1228.16	32.952422	-106.8994
1228.35	32.952408	-106.89939
1228.55	32.952395	-106.89939
1228.75	32.952382	-106.89939
1228.96	32.952367	-106.8994
1229.15	32.952353	-106.8994
1229.36	32.952341	-106.8994
1229.56	32.952327	-106.8994
1229.76	32.952314	-106.89941
1229.95	32.952298	-106.89941
1230.16	32.952283	-106.89942
1230.36	32.95227	-106.89942
1230.55	32.952257	-106.89943
1230.75	32.952246	-106.89943
1230.96	32.952236	-106.89944
1231.16	32.952224	-106.89944
1231.36	32.952213	-106.89945
1231.56	32.952202	-106.89945
1231.76	32.95219	-106.89946
1231.96	32.95218	-106.89946
1232.16	32.95217	-106.89947
1232.36	32.952162	-106.89947
1232.56	32.952154	-106.89947
1232.76	32.952143	-106.89947
1232.96	32.952131	-106.89948
1233.16	32.952117	-106.89949
1233.36	32.952105	-106.89949
1233.57	32.952096	-106.8995
1233.77	32.952083	-106.8995
1233.96	32.952065	-106.89951
1234.16	32.952051	-106.89952
1234.37	32.952042	-106.89953
1234.57	32.952033	-106.89953
1234.77	32.952024	-106.89953
1234.97	32.952013	-106.89954
1235.17	32.951998	-106.89954
1235.36	32.951984	-106.89955
1235.57	32.951972	-106.89956
1235.78	32.95196	-106.89957
1235.97	32.951947	-106.89957
1236.17	32.951935	-106.89958
1236.37	32.951926	-106.89959
1236.58	32.951917	-106.8996
1236.78	32.951907	-106.89961
1236.97	32.951897	-106.89962
1237.18	32.951888	-106.89963
1237.38	32.95188	-106.89964
1237.58	32.951873	-106.89965
1237.79	32.951867	-106.89966
1237.98	32.95186	-106.89966
1238.18	32.951853	-106.89967
1238.38	32.951844	-106.89967
1238.58	32.951836	-106.89968
1238.78	32.951828	-106.89969
1238.98	32.951822	-106.89969
1239.18	32.951818	-106.8997
1239.38	32.951811	-106.8997
1239.58	32.951801	-106.8997
1239.78	32.95179	-106.89971
1239.99	32.951781	-106.89971
1240.19	32.951774	-106.89972
1240.39	32.951765	-106.89972
1240.58	32.951757	-106.89973
1240.79	32.951749	-106.89973
1240.99	32.951743	-106.89974
1241.18	32.951737	-106.89974
1241.39	32.951731	-106.89974
1241.59	32.951723	-106.89975
1241.79	32.951714	-106.89975
1241.99	32.951704	-106.89976
1242.2	32.951696	-106.89977
1242.4	32.951691	-106.89977
1242.59	32.951686	-106.89978
1242.8	32.951681	-106.89978
1243	32.951675	-106.89979
1243.2	32.95167	-106.89979
1243.4	32.951664	-106.8998
1243.6	32.951658	-106.8998
1243.8	32.951652	-106.89981
1244	32.951647	-106.89981
1244.2	32.951641	-106.89981
1244.4	32.951635	-106.89981
1244.6	32.951629	-106.89981
1244.81	32.951623	-106.89981
1245.01	32.951617	-106.89982
1245.21	32.951611	-106.89982
1245.41	32.951603	-106.89982
1245.61	32.951595	-106.89983
1245.81	32.951587	-106.89983
1246.01	32.951582	-106.89984
1246.21	32.951576	-106.89984
1246.41	32.95157	-106.89985
1246.61	32.951561	-106.89985
1246.81	32.951552	-106.89986
1247.01	32.951544	-106.89987
1247.22	32.951537	-106.89988
1247.42	32.95153	-106.89989
1247.61	32.951522	-106.8999
1247.82	32.951515	-106.8999
1248.02	32.951508	-106.89991
1248.23	32.9515	-106.89992
1248.43	32.951492	-106.89992
1248.62	32.951483	-106.89993
1248.82	32.951474	-106.89993
1249.02	32.951468	-106.89993
1249.22	32.951461	-106.89994
1249.42	32.951455	-106.89994
1249.63	32.951448	-106.89994
1249.82	32.951441	-106.89994
1250.03	32.951434	-106.89994
1250.22	32.951426	-106.89994
1250.43	32.951418	-106.89994
1250.62	32.95141	-106.89994
1250.82	32.951404	-106.89995
1251.03	32.951399	-106.89995
1251.23	32.951394	-106.89995
1251.43	32.951386	-106.89995
1251.63	32.951378	-106.89995
1251.83	32.95137	-106.89996
1252.04	32.951362	-106.89996
1252.23	32.951355	-106.89996
1252.43	32.951346	-106.89996
1252.63	32.951333	-106.89997
1252.83	32.951323	-106.89998
1253.03	32.951315	-106.89998
1253.24	32.951305	-106.89999
1253.43	32.951294	-106.89999
1253.64	32.951283	-106.9
1253.84	32.951273	-106.9
1254.04	32.951267	-106.9
1254.24	32.951258	-106.9
1254.44	32.951248	-106.9
1254.64	32.951235	-106.90001
1254.84	32.951224	-106.90001
1255.04	32.951215	-106.90002
1255.24	32.951207	-106.90002
1255.45	32.9512	-106.90002
1255.64	32.951191	-106.90002
1255.84	32.95118	-106.90003
1256.04	32.951168	-106.90003
1256.24	32.951158	-106.90003
1256.44	32.951153	-106.90003
1256.64	32.951147	-106.90003
1256.84	32.95114	-106.90004
1257.05	32.951131	-106.90004
1257.25	32.951121	-106.90004
1257.45	32.951115	-106.90004
1257.65	32.95111	-106.90004
1257.84	32.951103	-106.90005
1258.04	32.951094	-106.90005
1258.25	32.951086	-106.90005
1258.44	32.951082	-106.90005
1258.65	32.951078	-106.90005
1258.84	32.951073	-106.90006
1259.04	32.951066	-106.90006
1259.25	32.951058	-106.90006
1259.46	32.951049	-106.90006
1259.65	32.951041	-106.90006
1259.86	32.951032	-106.90006
1260.05	32.951022	-106.90006
1260.26	32.951013	-106.90006
1260.45	32.951005	-106.90007
1260.66	32.950995	-106.90007
1260.85	32.950985	-106.90007
1261.07	32.950974	-106.90008
1261.26	32.950964	-106.90008
1261.45	32.950955	-106.90009
1261.66	32.950947	-106.90009
1261.85	32.950938	-106.9001
1262.05	32.950929	-106.9001
1262.26	32.950919	-106.9001
1262.46	32.950909	-106.9001
1262.66	32.950899	-106.9001
1262.87	32.950889	-106.90011
1263.06	32.950879	-106.90011
1263.26	32.950869	-106.90012
1263.46	32.95086	-106.90012
1263.66	32.950852	-106.90013
1263.86	32.950844	-106.90013
1264.06	32.950836	-106.90013
1264.27	32.950826	-106.90014
1264.46	32.950814	-106.90015
1264.67	32.950803	-106.90016
1264.87	32.950793	-106.90016
1265.07	32.950784	-106.90017
1265.27	32.950773	-106.90018
1265.47	32.950762	-106.90018
1265.67	32.95075	-106.90019
1265.87	32.950739	-106.9002
1266.07	32.950728	-106.90021
1266.28	32.950718	-106.90022
1266.48	32.95071	-106.90023
1266.68	32.950701	-106.90024
1266.88	32.950692	-106.90024
1267.08	32.950683	-106.90025
1267.27	32.950673	-106.90026
1267.47	32.950662	-106.90027
1267.68	32.950653	-106.90028
1267.88	32.950643	-106.9003
1268.08	32.950634	-106.90031
1268.28	32.950625	-106.90032
1268.49	32.950616	-106.90033
1268.68	32.950606	-106.90033
1268.89	32.950596	-106.90034
1269.09	32.950585	-106.90035
1269.29	32.950577	-106.90036
1269.49	32.950569	-106.90037
1269.69	32.950558	-106.90038
1269.89	32.950546	-106.90038
1270.09	32.950536	-106.90039
1270.29	32.950528	-106.9004
1270.5	32.95052	-106.90041
1270.69	32.950514	-106.90042
1270.89	32.950508	-106.90043
1271.09	32.950501	-106.90044
1271.29	32.950492	-106.90044
1271.49	32.950483	-106.90045
1271.69	32.950477	-106.90047
1271.89	32.950472	-106.90048
1272.1	32.950466	-106.90048
1272.29	32.950458	-106.90049
1272.5	32.950447	-106.9005
1272.7	32.95044	-106.90052
1272.89	32.950434	-106.90053
1273.1	32.950426	-106.90054
1273.29	32.950414	-106.90054
1273.5	32.950402	-106.90055
1273.7	32.950388	-106.90056
1273.9	32.950375	-106.90057
1274.1	32.950363	-106.90058
1274.3	32.950352	-106.90059
1274.5	32.950339	-106.90059
1274.7	32.950325	-106.9006
1274.9	32.950311	-106.9006
1275.11	32.950297	-106.90061
1275.3	32.950284	-106.90062
1275.5	32.950272	-106.90062
1275.7	32.950262	-106.90063
1275.91	32.950249	-106.90064
1276.11	32.950237	-106.90064
1276.31	32.950228	-106.90065
1276.51	32.950219	-106.90065
1276.71	32.950211	-106.90066
1276.92	32.950201	-106.90067
1277.11	32.950189	-106.90067
1277.31	32.950178	-106.90067
1277.51	32.950168	-106.90067
1277.72	32.950159	-106.90068
1277.92	32.950148	-106.90068
1278.11	32.950134	-106.90069
1278.32	32.95012	-106.90068
1278.51	32.950108	-106.90068
1278.73	32.950094	-106.90069
1278.93	32.950079	-106.90069
1279.11	32.950065	-106.90069
1279.32	32.95005	-106.9007
1279.52	32.950036	-106.9007
1279.73	32.950021	-106.9007
1279.92	32.950006	-106.9007
1280.13	32.94999	-106.9007
1280.32	32.949974	-106.9007
1280.53	32.949957	-106.9007
1280.73	32.949939	-106.9007
1280.94	32.949921	-106.9007
1281.13	32.949904	-106.9007
